bioguide,firstname,lastname,birthday,state,party,start_date,end_date
R000486,Lucille,Roybal-Allard,1941-06-12,CA,Democrat,2005-01-04,2006-12-09,Yes
R000486,Lucille,Roybal-Allard,1941-06-12,CA,Democrat,2007-01-04,2009-01-03,Yes
R000486,Lucille,Roybal-Allard,1941-06-12,CA,Democrat,2009-01-06,2010-12-22,Yes
R000486,Lucille,Roybal-Allard,1941-06-12,CA,Democrat,2011-01-05,2013-01-03,Yes
R000486,Lucille,Roybal-Allard,1941-06-12,CA,Democrat,2013-01-03,2015-01-03,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,1993-01-05,1994-12-01,No
R000487,Edward,Royce,1951-10-12,CA,Republican,1995-01-04,1996-10-04,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,1997-01-07,1998-12-19,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,1999-01-06,2000-12-15,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2001-01-03,2002-11-22,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2003-01-07,2004-12-09,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2005-01-04,2006-12-09,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2007-01-04,2009-01-03,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2009-01-06,2010-12-22,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2011-01-05,2013-01-03,Yes
R000487,Edward,Royce,1951-10-12,CA,Republican,2013-01-03,2015-01-03,Yes
R000595,Marco,Rubio,1971-05-28,FL,Republican,2011-01-05,2017-01-03,No
R000594,Jon,Runyan,1973-11-27,NJ,Republican,2011-01-05,2013-01-03,No
R000594,Jon,Runyan,1973-11-27,NJ,Republican,2013-01-03,2015-01-03,Yes
R000576,C.,Ruppersberger,1946-01-31,MD,Democrat,2003-01-07,2004-12-09,No
R000576,C.,Ruppersberger,1946-01-31,MD,Democrat,2005-01-04,2006-12-09,Yes
R000576,C.,Ruppersberger,1946-01-31,MD,Democrat,2007-01-04,2009-01-03,Yes
R000576,C.,Ruppersberger,1946-01-31,MD,Democrat,2009-01-06,2010-12-22,Yes
R000576,C.,Ruppersberger,1946-01-31,MD,Democrat,2011-01-05,2013-01-03,Yes
R000576,C.,Ruppersberger,1946-01-31,MD,Democrat,2013-01-03,2015-01-03,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,1993-01-05,1994-12-01,No
R000515,Bobby,Rush,1946-11-23,IL,Democrat,1995-01-04,1996-10-04,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,1997-01-07,1998-12-19,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,1999-01-06,2000-12-15,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2001-01-03,2002-11-22,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2003-01-07,2004-12-09,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2005-01-04,2006-12-09,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2007-01-04,2009-01-03,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2009-01-06,2010-12-22,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2011-01-05,2013-01-03,Yes
R000515,Bobby,Rush,1946-11-23,IL,Democrat,2013-01-03,2015-01-03,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,1999-01-06,2000-12-15,No
R000570,Paul,Ryan,1970-01-29,WI,Republican,2001-01-03,2002-11-22,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,2003-01-07,2004-12-09,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,2005-01-04,2006-12-09,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,2007-01-04,2009-01-03,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,2009-01-06,2010-12-22,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,2011-01-05,2013-01-03,Yes
R000570,Paul,Ryan,1970-01-29,WI,Republican,2013-01-03,2015-01-03,Yes
R000577,Tim,Ryan,1973-07-16,OH,Democrat,2003-01-07,2004-12-09,No
R000577,Tim,Ryan,1973-07-16,OH,Democrat,2005-01-04,2006-12-09,Yes
R000577,Tim,Ryan,1973-07-16,OH,Democrat,2007-01-04,2009-01-03,Yes
R000577,Tim,Ryan,1973-07-16,OH,Democrat,2009-01-06,2010-12-22,Yes
R000577,Tim,Ryan,1973-07-16,OH,Democrat,2011-01-05,2013-01-03,Yes
R000577,Tim,Ryan,1973-07-16,OH,Democrat,2013-01-03,2015-01-03,Yes
S001177,Gregorio,Sablan,1955-01-19,MP,Democrat,2009-01-06,2010-12-22,No
S001177,Gregorio,Sablan,1955-01-19,MP,Democrat,2011-01-05,2013-01-03,Yes
S001177,Gregorio,Sablan,1955-01-19,MP,Democrat,2013-01-03,2015-01-03,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,1997-01-07,1998-12-19,No
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,1999-01-06,2000-12-15,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2001-01-03,2002-11-22,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2003-01-07,2004-12-09,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2005-01-04,2006-12-09,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2007-01-04,2009-01-03,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2009-01-06,2010-12-22,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2011-01-05,2013-01-03,Yes
S000030,Loretta,Sanchez,1960-01-07,CA,Democrat,2013-01-03,2015-01-03,Yes
S001168,John,Sarbanes,1962-05-22,MD,Democrat,2007-01-04,2009-01-03,No
S001168,John,Sarbanes,1962-05-22,MD,Democrat,2009-01-06,2010-12-22,Yes
S001168,John,Sarbanes,1962-05-22,MD,Democrat,2011-01-05,2013-01-03,Yes
S001168,John,Sarbanes,1962-05-22,MD,Democrat,2013-01-03,2015-01-03,Yes
S001176,Steve,Scalise,1965-10-06,LA,Republican,2008-05-07,2009-01-03,No
S001176,Steve,Scalise,1965-10-06,LA,Republican,2009-01-06,2010-12-22,Yes
S001176,Steve,Scalise,1965-10-06,LA,Republican,2011-01-05,2013-01-03,Yes
S001176,Steve,Scalise,1965-10-06,LA,Republican,2013-01-03,2015-01-03,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,1999-01-06,2000-12-15,No
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2001-01-03,2002-11-22,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2003-01-07,2004-12-09,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2005-01-04,2006-12-09,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2007-01-04,2009-01-03,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2009-01-06,2010-12-22,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2011-01-05,2013-01-03,Yes
S001145,Janice,Schakowsky,1944-05-26,IL,Democrat,2013-01-03,2015-01-03,Yes
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2001-01-03,2002-11-22,No
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2003-01-07,2004-12-09,Yes
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2005-01-04,2006-12-09,Yes
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2007-01-04,2009-01-03,Yes
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2009-01-06,2010-12-22,Yes
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2011-01-05,2013-01-03,Yes
S001150,Adam,Schiff,1960-06-22,CA,Democrat,2013-01-03,2015-01-03,Yes
S001179,Aaron,Schock,1981-05-28,IL,Republican,2009-01-06,2010-12-22,No
S001179,Aaron,Schock,1981-05-28,IL,Republican,2011-01-05,2013-01-03,Yes
S001179,Aaron,Schock,1981-05-28,IL,Republican,2013-01-03,2015-01-03,Yes
S001180,Kurt,Schrader,1951-10-19,OR,Democrat,2009-01-06,2010-12-22,No
S001180,Kurt,Schrader,1951-10-19,OR,Democrat,2011-01-05,2013-01-03,Yes
S001180,Kurt,Schrader,1951-10-19,OR,Democrat,2013-01-03,2015-01-03,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1981-01-05,1982-12-23,No
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1983-01-03,1984-10-12,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1985-01-03,1986-10-18,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1987-01-06,1988-10-22,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1989-01-03,1990-10-28,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1991-01-03,1992-10-09,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1993-01-05,1994-12-01,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1995-01-04,1996-10-04,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1997-01-07,1998-12-19,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,1999-01-06,2004-12-09,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,2005-01-04,2010-12-22,Yes
S000148,Charles,Schumer,1950-11-23,NY,Democrat,2011-01-05,2017-01-03,Yes
S001162,Allyson,Schwartz,1948-10-03,PA,Democrat,2005-01-04,2006-12-09,No
S001162,Allyson,Schwartz,1948-10-03,PA,Democrat,2007-01-04,2009-01-03,Yes
S001162,Allyson,Schwartz,1948-10-03,PA,Democrat,2009-01-06,2010-12-22,Yes
S001162,Allyson,Schwartz,1948-10-03,PA,Democrat,2011-01-05,2013-01-03,Yes
S001162,Allyson,Schwartz,1948-10-03,PA,Democrat,2013-01-03,2015-01-03,Yes
S001183,David,Schweikert,1962-03-03,AZ,Republican,2011-01-05,2013-01-03,No
S001183,David,Schweikert,1962-03-03,AZ,Republican,2013-01-03,2015-01-03,Yes
S001189,Austin,Scott,1969-12-10,GA,Republican,2011-01-05,2013-01-03,No
S001189,Austin,Scott,1969-12-10,GA,Republican,2013-01-03,2015-01-03,Yes
S001157,David,Scott,1945-06-27,GA,Democrat,2003-01-07,2004-12-09,No
S001157,David,Scott,1945-06-27,GA,Democrat,2005-01-04,2006-12-09,Yes
S001157,David,Scott,1945-06-27,GA,Democrat,2007-01-04,2009-01-03,Yes
S001157,David,Scott,1945-06-27,GA,Democrat,2009-01-06,2010-12-22,Yes
S001157,David,Scott,1945-06-27,GA,Democrat,2011-01-05,2013-01-03,Yes
S001157,David,Scott,1945-06-27,GA,Democrat,2013-01-03,2015-01-03,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,1993-01-05,1994-12-01,No
S000185,Robert,Scott,1947-04-30,VA,Democrat,1995-01-04,1996-10-04,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,1997-01-07,1998-12-19,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,1999-01-06,2000-12-15,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2001-01-03,2002-11-22,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2003-01-07,2004-12-09,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2005-01-04,2006-12-09,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2007-01-04,2009-01-03,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2009-01-06,2010-12-22,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2011-01-05,2013-01-03,Yes
S000185,Robert,Scott,1947-04-30,VA,Democrat,2013-01-03,2015-01-03,Yes
S001184,Tim,Scott,1965-09-19,SC,Republican,2011-01-05,2013-01-02,No
S001184,Tim,Scott,1965-09-19,SC,Republican,2013-01-03,2015-01-03,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1979-01-15,1980-12-16,No
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1981-01-05,1982-12-23,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1983-01-03,1984-10-12,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1985-01-03,1986-10-18,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1987-01-06,1988-10-22,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1989-01-03,1990-10-28,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1991-01-03,1992-10-09,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1993-01-05,1994-12-01,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1995-01-04,1996-10-04,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1997-01-07,1998-12-19,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,1999-01-06,2000-12-15,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2001-01-03,2002-11-22,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2003-01-07,2004-12-09,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2005-01-04,2006-12-09,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2007-01-04,2009-01-03,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2009-01-06,2010-12-22,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2011-01-05,2013-01-03,Yes
S000244,F.,Sensenbrenner,1943-06-14,WI,Republican,2013-01-03,2015-01-03,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,1989-01-03,1990-10-28,No
S000248,José,Serrano,1943-10-24,NY,Democrat,1991-01-03,1992-10-09,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,1993-01-05,1994-12-01,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,1995-01-04,1996-10-04,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,1997-01-07,1998-12-19,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,1999-01-06,2000-12-15,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2001-01-03,2002-11-22,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2003-01-07,2004-12-09,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2005-01-04,2006-12-09,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2007-01-04,2009-01-03,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2009-01-06,2010-12-22,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2011-01-05,2013-01-03,Yes
S000248,José,Serrano,1943-10-24,NY,Democrat,2013-01-03,2015-01-03,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,1997-01-07,1998-12-19,No
S000250,Pete,Sessions,1955-03-22,TX,Republican,1999-01-06,2000-12-15,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2001-01-03,2002-11-22,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2003-01-07,2004-12-09,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2005-01-04,2006-12-09,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2007-01-04,2009-01-03,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2009-01-06,2010-12-22,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2011-01-05,2013-01-03,Yes
S000250,Pete,Sessions,1955-03-22,TX,Republican,2013-01-03,2015-01-03,Yes
S001185,Terri,Sewell,1965-01-01,AL,Democrat,2011-01-05,2013-01-03,No
S001185,Terri,Sewell,1965-01-01,AL,Democrat,2013-01-03,2015-01-03,Yes
S000320,Richard,Shelby,1934-05-06,AL,Democrat,1979-01-15,1980-12-16,No
S000320,Richard,Shelby,1934-05-06,AL,Democrat,1981-01-05,1982-12-23,Yes
S000320,Richard,Shelby,1934-05-06,AL,Democrat,1983-01-03,1984-10-12,Yes
S000320,Richard,Shelby,1934-05-06,AL,Democrat,1985-01-03,1986-10-18,Yes
S000320,Richard,Shelby,1934-05-06,AL,Democrat,1987-01-06,1992-10-09,Yes
S000320,Richard,Shelby,1934-05-06,AL,Republican,1993-01-05,1998-12-19,Yes
S000320,Richard,Shelby,1934-05-06,AL,Republican,1999-01-06,2004-12-09,Yes
S000320,Richard,Shelby,1934-05-06,AL,Republican,2005-01-04,2010-12-22,Yes
S000320,Richard,Shelby,1934-05-06,AL,Republican,2011-01-05,2017-01-03,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,1997-01-07,1998-12-19,No
S000344,Brad,Sherman,1954-10-24,CA,Democrat,1999-01-06,2000-12-15,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2001-01-03,2002-11-22,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2003-01-07,2004-12-09,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2005-01-04,2006-12-09,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2007-01-04,2009-01-03,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2009-01-06,2010-12-22,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2011-01-05,2013-01-03,Yes
S000344,Brad,Sherman,1954-10-24,CA,Democrat,2013-01-03,2015-01-03,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,1997-01-07,1998-12-19,No
S000364,John,Shimkus,1958-02-21,IL,Republican,1999-01-06,2000-12-15,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2001-01-03,2002-11-22,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2003-01-07,2004-12-09,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2005-01-04,2006-12-09,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2007-01-04,2009-01-03,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2009-01-06,2010-12-22,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2011-01-05,2013-01-03,Yes
S000364,John,Shimkus,1958-02-21,IL,Republican,2013-01-03,2015-01-03,Yes
S001154,Bill,Shuster,1961-01-10,PA,Republican,2001-05-17,2002-11-22,No
S001154,Bill,Shuster,1961-01-10,PA,Republican,2003-01-07,2004-12-09,Yes
S001154,Bill,Shuster,1961-01-10,PA,Republican,2005-01-04,2006-12-09,Yes
S001154,Bill,Shuster,1961-01-10,PA,Republican,2007-01-04,2009-01-03,Yes
S001154,Bill,Shuster,1961-01-10,PA,Republican,2009-01-06,2010-12-22,Yes
S001154,Bill,Shuster,1961-01-10,PA,Republican,2011-01-05,2013-01-03,Yes
S001154,Bill,Shuster,1961-01-10,PA,Republican,2013-01-03,2015-01-03,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,1999-01-06,2000-12-15,No
S001148,Michael,Simpson,1950-09-08,ID,Republican,2001-01-03,2002-11-22,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,2003-01-07,2004-12-09,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,2005-01-04,2006-12-09,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,2007-01-04,2009-01-03,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,2009-01-06,2010-12-22,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,2011-01-05,2013-01-03,Yes
S001148,Michael,Simpson,1950-09-08,ID,Republican,2013-01-03,2015-01-03,Yes
S001165,Albio,Sires,1951-01-26,NJ,Democrat,2006-11-13,2006-12-09,No
S001165,Albio,Sires,1951-01-26,NJ,Democrat,2007-01-04,2009-01-03,Yes
S001165,Albio,Sires,1951-01-26,NJ,Democrat,2009-01-06,2010-12-22,Yes
S001165,Albio,Sires,1951-01-26,NJ,Democrat,2011-01-05,2013-01-03,Yes
S001165,Albio,Sires,1951-01-26,NJ,Democrat,2013-01-03,2015-01-03,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1987-01-06,1988-10-22,No
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1989-01-03,1990-10-28,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1991-01-03,1992-10-09,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1993-01-05,1994-12-01,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1995-01-04,1996-10-04,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1997-01-07,1998-12-19,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,1999-01-06,2000-12-15,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2001-01-03,2002-11-22,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2003-01-07,2004-12-09,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2005-01-04,2006-12-09,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2007-01-04,2009-01-03,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2009-01-06,2010-12-22,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2011-01-05,2013-01-03,Yes
S000480,Louise,Slaughter,1929-08-14,NY,Democrat,2013-01-03,2015-01-03,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,1997-01-07,1998-12-19,No
S000510,Adam,Smith,1965-06-15,WA,Democrat,1999-01-06,2000-12-15,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2001-01-03,2002-11-22,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2003-01-07,2004-12-09,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2005-01-04,2006-12-09,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2007-01-04,2009-01-03,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2009-01-06,2010-12-22,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2011-01-05,2013-01-03,Yes
S000510,Adam,Smith,1965-06-15,WA,Democrat,2013-01-03,2015-01-03,Yes
S001172,Adrian,Smith,1970-12-19,NE,Republican,2007-01-04,2009-01-03,No
S001172,Adrian,Smith,1970-12-19,NE,Republican,2009-01-06,2010-12-22,Yes
S001172,Adrian,Smith,1970-12-19,NE,Republican,2011-01-05,2013-01-03,Yes
S001172,Adrian,Smith,1970-12-19,NE,Republican,2013-01-03,2015-01-03,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1981-01-05,1982-12-23,No
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1983-01-03,1984-10-12,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1985-01-03,1986-10-18,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1987-01-06,1988-10-22,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1989-01-03,1990-10-28,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1991-01-03,1992-10-09,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1993-01-05,1994-12-01,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1995-01-04,1996-10-04,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1997-01-07,1998-12-19,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,1999-01-06,2000-12-15,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2001-01-03,2002-11-22,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2003-01-07,2004-12-09,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2005-01-04,2006-12-09,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2007-01-04,2009-01-03,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2009-01-06,2010-12-22,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2011-01-05,2013-01-03,Yes
S000522,Christopher,Smith,1953-03-04,NJ,Republican,2013-01-03,2015-01-03,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,1987-01-06,1988-10-22,No
S000583,Lamar,Smith,1947-11-19,TX,Republican,1989-01-03,1990-10-28,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,1991-01-03,1992-10-09,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,1993-01-05,1994-12-01,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,1995-01-04,1996-10-04,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,1997-01-07,1998-12-19,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,1999-01-06,2000-12-15,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2001-01-03,2002-11-22,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2003-01-07,2004-12-09,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2005-01-04,2006-12-09,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2007-01-04,2009-01-03,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2009-01-06,2010-12-22,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2011-01-05,2013-01-03,Yes
S000583,Lamar,Smith,1947-11-19,TX,Republican,2013-01-03,2015-01-03,Yes
S001186,Steve,Southerland,1965-10-10,FL,Republican,2011-01-05,2013-01-03,No
S001186,Steve,Southerland,1965-10-10,FL,Republican,2013-01-03,2015-01-03,Yes
S001175,Jackie,Speier,1950-05-14,CA,Democrat,2008-04-08,2009-01-03,No
S001175,Jackie,Speier,1950-05-14,CA,Democrat,2009-01-06,2010-12-22,Yes
S001175,Jackie,Speier,1950-05-14,CA,Democrat,2011-01-05,2013-01-03,Yes
S001175,Jackie,Speier,1950-05-14,CA,Democrat,2013-01-03,2015-01-03,Yes
S001187,Steve,Stivers,1965-03-24,OH,Republican,2011-01-05,2013-01-03,No
S001187,Steve,Stivers,1965-03-24,OH,Republican,2013-01-03,2015-01-03,Yes
S001188,Marlin,Stutzman,1976-08-31,IN,Republican,2010-11-16,2010-12-22,No
S001188,Marlin,Stutzman,1976-08-31,IN,Republican,2011-01-05,2013-01-03,Yes
S001188,Marlin,Stutzman,1976-08-31,IN,Republican,2013-01-03,2015-01-03,Yes
S001156,Linda,Sánchez,1969-01-28,CA,Democrat,2003-01-07,2004-12-09,No
S001156,Linda,Sánchez,1969-01-28,CA,Democrat,2005-01-04,2006-12-09,Yes
S001156,Linda,Sánchez,1969-01-28,CA,Democrat,2007-01-04,2009-01-03,Yes
S001156,Linda,Sánchez,1969-01-28,CA,Democrat,2009-01-06,2010-12-22,Yes
S001156,Linda,Sánchez,1969-01-28,CA,Democrat,2011-01-05,2013-01-03,Yes
S001156,Linda,Sánchez,1969-01-28,CA,Democrat,2013-01-03,2015-01-03,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,1999-01-06,2000-12-15,No
T000459,Lee,Terry,1962-01-29,NE,Republican,2001-01-03,2002-11-22,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,2003-01-07,2004-12-09,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,2005-01-04,2006-12-09,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,2007-01-04,2009-01-03,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,2009-01-06,2010-12-22,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,2011-01-05,2013-01-03,Yes
T000459,Lee,Terry,1962-01-29,NE,Republican,2013-01-03,2015-01-03,Yes
T000193,Bennie,Thompson,1948-01-28,MS,Democrat,1993-01-05,1994-12-01,No
T000193,Bennie,Thompson,1948-01-28,MS,Democrat,1995-01-04,1996-10-04,Yes
T000193,Bennie,Thompson,1948-01-28,MS,Democrat,1997-01-07,1998-12-19,Yes
